"DetailID","CreateDate","SampleID","Primary ID","Length in cm","Quantity"
"3082","","231","180","14","1"
"3083","","231","181","5.5","2"
"3084","","231","181","6","1"
"3085","","231","181","11","1"
"3086","","231","202","7.5","1"
"3087","","231","202","8","1"
"3088","","231","203","4","1"
"3089","","231","203","4.5","1"
"3090","","219","163","4.5","1"
"3091","","219","163","5","2"
"3092","","219","163","7","1"
"3093","","219","163","9","1"
"3095","","219","177","4.5","1"
"3096","","219","177","5","1"
"3097","","219","180","5","2"
"3098","","219","180","6.5","1"
"3099","","219","180","7","5"
"3100","","219","180","7.5","3"
"3101","","219","180","8","3"
"3102","","219","180","8.5","3"
"3103","","219","180","9","2"
"3104","","219","180","9.5","2"
"3105","","219","180","10","2"
"3106","","219","180","10.5","3"
"3107","","219","180","11","2"
"3108","","219","180","11.5","1"
"3109","","219","180","13","1"
"3110","","219","203","3.5","2"
"3111","","219","203","4.5","3"
"3112","","219","203","5","1"
"3113","","219","203","6.5","2"
"3114","","219","203","7","2"
"3115","","219","203","7.5","1"
"3116","","219","203","10","1"
"3117","","219","212","3.5","1"
"3118","","219","212","4","2"
"3119","","219","212","5","1"
"3120","","219","212","5.5","2"
"3121","","219","212","6","2"
"3122","","219","212","6.5","1"
"3123","","214","168","5.5","1"
"3124","","214","168","6","1"
"3125","","214","168","6.5","2"
"3126","","214","168","7","1"
"3127","","214","168","7.5","2"
"3128","","214","168","8","4"
"3129","","214","168","8.5","13"
"3130","","214","168","9","13"
"3131","","214","168","9.5","10"
"3132","","214","168","10","22"
"3133","","214","168","10.5","12"
"3134","","214","168","11","12"
"3135","","214","168","11.5","3"
"3136","","214","168","12","2"
"3137","","214","168","12.5","1"
"3138","","214","168","13","1"
"3139","","214","168","14","1"
"3140","","214","168","14.5","2"
"3141","","214","168","15","2"
"3142","","214","168","16","1"
"3143","","214","176","3.5","3"
"3144","","214","176","4","1"
"3145","","214","176","4.5","1"
"3146","","214","176","5","1"
"3147","","214","176","5.5","1"
"3148","","214","176","6","2"
"3149","","214","176","6.5","2"
"3150","","214","176","8","1"
"3152","","214","177","3.5","31"
"3153","","214","177","4","10"
"3154","","214","177","4.5","48"
"3155","","214","177","5","53"
"3156","","214","177","5.5","28"
"3157","","214","177","6","7"
"3158","","214","177","6.5","1"
"3159","","214","179","3.5","1"
"3160","","214","179","4.5","5"
"3161","","214","179","5","7"
"3162","","214","179","5.5","4"
"3163","","214","179","6","6"
"3164","","214","179","6.5","6"
"3165","","214","179","7","8"
"3166","","214","179","7.5","3"
"3167","","214","179","8","1"
"3168","","214","180","5","17"
"3169","","214","180","5.5","6"
"3170","","214","180","6","7"
"3171","","214","180","6.5","4"
"3172","","214","180","7","6"
"3173","","214","180","7.5","3"
"3174","","214","180","8","3"
"3175","","214","180","8.5","5"
"3176","","214","180","9","5"
"3177","","214","180","9.5","4"
"3178","","214","180","10","3"
"3179","","214","180","10.5","3"
"3180","","214","180","11","3"
"3181","","214","180","11.5","2"
"3182","","214","180","12.5","1"
"3183","","214","180","13","2"
"3184","","214","180","14","1"
"3185","","214","180","14.5","2"
"3186","","214","180","15","1"
"3187","","214","180","16","1"
"3189","","214","181","5","6"
"3190","","214","181","5.5","2"
"3191","","214","181","6","4"
"3192","","214","181","6.5","1"
"3193","","214","181","7","1"
"3194","","214","181","9.5","1"
"3195","","214","181","10.5","2"
"3196","","214","181","11","1"
"3197","","214","202","7.5","1"
"3198","","214","212","3.5","22"
"3199","","214","212","4","36"
"3200","","214","212","4.5","23"
"3201","","214","212","5","5"
"3202","","214","212","5.5","1"
"3203","","214","212","6","1"
"3205","","215","168","3.5","3"
"3206","","215","168","4","19"
"3207","","215","168","4.5","51"
"3208","","215","168","5","13"
"3209","","215","168","5.5","14"
"3210","","215","168","6","2"
"3211","","215","168","7","1"
"3212","","215","168","7.5","1"
"3213","","215","168","8","4"
"3214","","215","168","8.5","1"
"3215","","215","168","9","3"
"3216","","215","168","12","1"
"3217","","215","168","13","1"
"3218","","215","177","4.5","19"
"3219","","215","177","5","11"
"3220","","215","177","5.5","3"
"3221","","215","177","6","1"
"3222","","215","177","6.5","2"
"3223","","215","177","7","1"
"3224","","215","179","4","3"
"3225","","215","179","4.5","2"
"3226","","215","179","5","1"
"3227","","215","179","5.5","1"
"3228","","215","179","8","1"
"3229","","215","180","4.5","1"
"3230","","215","180","5","1"
"3231","","215","180","5.5","1"
"3232","","215","180","7","1"
"3233","","215","180","8","1"
"3234","","215","180","8.5","1"
"3235","","215","180","9.5","1"
"3236","","215","181","5","3"
"3237","","215","181","6","1"
"3238","","215","181","10.5","1"
"3239","","215","209","4","5"
"3240","","215","209","4.5","2"
"3241","","215","212","3.5","21"
"3242","","215","212","4","25"
"3243","","215","212","4.5","36"
"3244","","215","212","5","14"
"3245","","215","212","5.5","1"
"3246","","215","212","6","1"
"3247","","215","212","6.5","1"
"3249","","216","167","5","5"
"3250","","216","167","5.5","2"
"3251","","216","167","6","1"
"3252","","216","168","3.5","1"
"3253","","216","168","5","7"
"3254","","216","168","5.5","2"
"3255","","216","168","6","2"
"3256","","216","168","6.5","3"
"3257","","216","168","9","1"
"3258","","216","168","10.5","1"
"3259","","216","168","11.5","1"
"3260","","216","176","6","1"
"3261","","216","176","6.5","1"
"3262","","216","177","3.5","36"
"3263","","216","177","4","54"
"3264","","216","177","4.5","93"
"3265","","216","177","5","76"
"3266","","216","177","5.5","21"
"3267","","216","177","6","20"
"3268","","216","177","6.5","1"
"3269","","216","177","7","2"
"3270","","216","179","7","1"
"3271","","216","180","7","1"
"3272","","216","180","12","1"
"3273","","216","180","14","1"
"3274","","216","181","4.5","1"
"3275","","216","181","5","1"
"3276","","216","181","6","2"
"3277","","216","181","6.5","1"
"3278","","216","181","14","1"
"3279","","216","181","15","1"
"3280","","216","181","16","1"
"3281","","216","181","17","1"
"3282","","216","181","18","1"
"3283","","216","181","20","1"
"3284","","216","181","23","2"
"3285","","216","203","6.5","1"
"3286","","216","212","4","29"
"3287","","216","212","4.5","63"
"3288","","216","212","5","29"
"3289","","216","212","5.5","1"
"3290","","216","212","6","1"
"3291","","216","212","6.5","3"
"3292","","216","212","7","3"
"3293","","213","168","4.5","3"
"3294","","213","168","5","3"
"3295","","213","168","5.5","2"
"3296","","213","168","6","2"
"3297","","213","168","6.5","1"
"3298","","213","168","8.5","1"
"3299","","213","176","3.5","1"
"3300","","213","176","4","7"
"3301","","213","176","4.5","2"
"3302","","213","176","5","1"
"3303","","213","176","5.5","2"
"3304","","213","176","6","4"
"3305","","213","176","6.5","1"
"3306","","213","176","7","1"
"3307","","213","177","3.5","84"
"3308","","213","177","4","62"
"3309","","213","177","4.5","43"
"3310","","213","177","5","18"
"3311","","213","177","5.5","3"
"3312","","213","177","6","1"
"3313","","213","180","4.5","4"
"3314","","213","180","5","6"
"3315","","213","180","5.5","4"
"3316","","213","180","6","7"
"3317","","213","180","6.5","2"
"3318","","213","180","7","1"
"3319","","213","180","7.5","1"
"3320","","213","180","10","1"
"3321","","213","181","3.5","1"
"3322","","213","181","4","5"
"3323","","213","181","4.5","7"
"3324","","213","181","5","4"
"3325","","213","181","5.5","1"
"3326","","213","181","6","1"
"3327","","213","181","10","1"
"3328","","213","181","11","1"
"3329","","213","212","4","34"
"3330","","213","212","4.5","23"
"3331","","213","212","5","3"
"3332","2017-01-05 09:19:53","234","185","","1"
"3333","2017-01-05 09:23:24","234","179","","14"
"3334","2017-01-05 09:23:41","234","203","","42"
"3335","2017-01-05 09:23:54","234","191","","8"
"3336","2017-01-05 09:24:05","234","168","","7"
"3337","2017-01-05 09:24:28","234","180","","88"
"3338","2017-01-05 09:24:44","234","201","","9"
"3339","2017-01-05 09:25:00","234","212","","16"
"3340","2017-01-05 09:25:16","234","207","","1"
"3341","2017-01-05 09:25:31","234","192","","67"
"3342","2017-01-05 09:25:43","234","202","","2"
"3343","2017-01-05 09:25:53","234","181","","14"
"3344","2017-01-05 09:29:21","235","179","","2"
"3345","2017-01-05 09:29:28","235","203","","1"
"3346","2017-01-05 09:29:48","235","191","","4"
"3347","2017-01-05 09:30:11","235","163","","1"
"3348","2017-01-05 09:30:26","235","168","","12"
"3349","2017-01-05 09:30:41","235","180","","50"
"3350","2017-01-05 09:31:00","235","177","","1"
"3351","2017-01-05 09:31:22","235","201","","11"
"3352","2017-01-05 09:31:35","235","212","","5"
"3353","2017-01-05 09:32:07","235","202","","2"
"3354","2017-01-05 09:32:19","235","181","","16"
"3355","2017-01-05 09:33:45","236","191","","4"
"3356","2017-01-05 09:33:50","236","168","","12"
"3357","2017-01-05 09:34:04","236","180","","17"
"3358","2017-01-05 09:34:32","236","177","","4"
"3359","2017-01-05 09:34:49","236","201","","19"
"3360","2017-01-05 09:35:14","236","212","","7"
"3361","2017-01-05 09:35:30","236","202","","1"
"3362","2017-01-05 09:35:53","236","181","","6"
"3363","2017-01-05 09:36:05","237","163","","22"
"3364","2017-01-05 09:37:14","237","180","","18"
"3365","2017-01-05 09:37:29","237","177","","17"
"3366","2017-01-05 09:37:41","237","164","","3"
"3367","2017-01-05 09:38:47","237","201","","4"
"3368","2017-01-05 09:39:02","237","212","","94"
"3369","2017-01-05 09:39:13","237","202","","1"
"3370","2017-01-05 09:39:31","237","181","","8"
"3371","2017-01-05 09:39:42","238","179","","1"
"3372","2017-01-05 09:39:57","238","203","","6"
"3373","2017-01-05 09:40:49","238","191","","37"
"3374","2017-01-05 09:41:06","238","163","","6"
"3375","2017-01-05 09:41:23","238","168","","12"
"3376","2017-01-05 09:41:42","238","180","","137"
"3377","2017-01-05 09:42:03","238","177","","5"
"3378","2017-01-05 09:42:19","238","201","","23"
"3379","2017-01-05 09:42:32","238","212","","52"
"3380","2017-01-05 09:42:43","238","207","","2"
"3381","2017-01-05 09:42:56","238","202","","2"
"3382","2017-01-05 09:43:09","238","181","","58"
"3383","2017-01-05 09:43:20","239","181","","14"
"3384","2017-01-05 09:45:42","239","180","","38"
"3385","2017-01-05 09:46:01","239","201","","14"
"3386","2017-01-05 09:46:10","239","177","","13"
"3387","2017-01-05 09:46:18","239","163","","20"
"3388","2017-01-05 09:46:29","239","212","","44"
"3389","2017-01-05 09:46:44","239","191","","31"
"3390","2017-01-05 09:46:55","239","179","","2"
"3391","2017-01-05 09:47:05","239","202","","6"
"3392","2017-01-05 09:47:16","239","203","","4"
"3393","2017-01-05 09:47:26","239","207","","3"
"3394","2017-01-05 09:47:36","239","176","","1"
"3395","2017-01-05 09:47:45","239","170","","1"
"3396","2017-01-05 09:47:56","240","181","","111"
"3397","2017-01-05 09:49:44","240","180","","107"
"3398","2017-01-05 09:50:04","240","201","","9"
"3399","2017-01-05 09:50:17","240","177","","5"
"3400","2017-01-05 09:50:34","240","163","","10"
"3401","2017-01-05 09:50:48","240","212","","18"
"3402","2017-01-05 09:51:05","240","191","","4"
"3403","2017-01-05 09:51:21","240","215","","5"
"3404","2017-01-05 09:51:32","240","179","","21"
"3405","2017-01-05 09:51:52","240","202","","4"
"3406","2017-01-05 09:52:10","240","168","","3"
"3407","2017-01-05 09:52:21","240","214","","3"
"3408","2017-01-05 09:52:37","240","176","","1"
"3409","2017-01-05 09:52:55","240","167","","1"
"3410","2017-01-05 09:53:08","240","182","","1"
"3411","2017-01-05 09:53:20","240","197","","2"
"3412","2017-01-05 09:53:39","240","164","","1"
"3413","2017-01-05 09:53:53","241","181","","3"
"3414","2017-01-05 09:55:16","241","180","","32"
"3415","2017-01-05 09:55:35","241","201","","27"
"3416","2017-01-05 09:55:48","241","191","","8"
"3417","2017-01-05 09:56:02","241","207","","2"
"3418","2017-01-05 09:56:15","241","167","","3"
"3419","2017-01-05 09:56:31","241","183","","1"
"3420","2017-01-05 09:56:45","242","181","","49"
"3421","2017-01-05 09:58:52","242","180","","44"
"3422","2017-01-05 09:59:28","242","201","","4"
"3423","2017-01-05 09:59:44","242","177","","9"
"3424","2017-01-05 09:59:58","242","163","","35"
"3425","2017-01-05 10:00:20","242","215","","13"
"3426","2017-01-05 10:00:36","242","162","","1"
"3427","2017-01-05 10:00:53","242","168","","7"
"3428","2017-01-05 10:01:06","242","203","","1"
"3429","2017-01-05 10:01:22","242","207","","2"
"3430","2017-01-05 10:01:40","242","214","","1"
"3431","2017-01-05 10:01:52","242","206","","1"
"3432","2017-01-05 10:02:10","242","182","","1"
"3433","2017-01-05 10:06:29","242","227","","1"
"3434","2017-01-05 10:06:33","243","181","","86"
"3435","2017-01-05 10:08:09","243","180","","7"
"3436","2017-01-05 10:08:34","243","201","","10"
"3437","2017-01-05 10:08:45","243","177","","47"
"3438","2017-01-05 10:08:58","243","163","","1"
"3439","2017-01-05 10:09:12","243","215","","10"
"3440","2017-01-05 10:09:28","243","171","","21"
"3441","2017-01-05 10:09:42","243","207","","1"
"3442","2017-01-05 10:09:56","243","176","","2"
"3443","2017-01-05 10:10:09","243","206","","2"
"3444","2017-01-05 10:10:23","243","170","","1"
"3445","2017-01-05 10:10:37","243","200","","2"
"3446","2017-01-05 10:10:54","243","227","","1"
"3447","2017-01-05 10:11:08","243","213","","1"
"3448","2017-01-05 10:11:27","244","228","48","1"
"3449","2017-01-05 10:23:02","244","181","","12"
"3450","2017-01-05 10:23:05","244","171","","12"
"3451","2017-01-05 10:23:27","244","162","","2"
"3452","2017-01-05 10:23:39","244","207","","8"
"3453","2017-01-05 10:23:51","244","204","","1"
"3454","2017-01-05 10:24:06","244","190","","1"
"3455","2017-01-05 10:24:18","244","202","","2"
"3456","2017-01-05 10:24:34","244","166","","2"
"3457","2017-01-05 10:24:49","244","206","","5"
"3458","2017-01-05 10:25:10","244","226","","1"
"3459","2017-01-05 10:25:23","244","230","","4"
"3460","2017-01-05 11:31:24","245","231","","1"
"3461","2017-01-05 11:31:27","247","232","","1"
"3462","2017-01-05 11:31:48","246","232","","1"
"3463","2017-01-05 13:33:41","248","203","","9"
"3464","2017-01-05 13:33:45","248","176","","239"
"3465","2017-01-05 13:33:58","248","187","","6"
"3466","2017-01-05 13:34:13","248","167","","1"
"3467","2017-01-05 13:34:27","248","168","","5"
"3468","2017-01-05 13:34:42","248","181","","71"
"3469","2017-01-05 13:34:58","248","170","","5"
"3470","2017-01-05 13:35:09","136","212","","28"
"3471","2017-01-05 13:35:21","248","207","","22"
"3472","2017-01-05 13:35:32","248","190","","2"
"3473","2017-01-05 13:35:42","248","202","","8"
"3474","2017-01-05 13:35:55","248","215","","107"
"3475","2017-01-05 13:36:08","248","200","","37"
"3476","2017-01-05 13:36:25","248","166","","53"
"3477","2017-01-05 13:36:38","248","206","","7"
"3478","2017-01-05 13:36:50","248","233","","2"
"3479","2017-01-05 13:37:00","248","226","","1"
"3481","2017-02-06 12:56:31","5","163","7.5","1"
"3482","2017-02-06 12:57:34","5","163","9","1"
"3483","2017-02-06 12:58:13","5","163","10","1"
"3484","2017-02-06 13:22:25","5","179","5","6"
"3485","2017-02-06 13:24:40","5","179","5.5","4"
"3486","2017-02-06 13:25:19","5","179","6.5","2"
"3487","2017-02-06 13:28:16","5","179","7","1"
"3488","2017-02-06 13:28:20","5","179","7.5","1"
"3489","2017-02-06 13:30:18","5","203","9","1"
"3490","2017-02-06 13:31:11","5","176","5.5","1"
"3491","2017-02-06 13:32:34","5","176","6.5","1"
"3492","2017-02-06 13:34:08","5","168","4.5","3"
"3493","2017-02-06 13:34:43","5","168","5","31"
"3494","2017-02-06 13:34:59","5","168","5.5","35"
"3495","2017-02-06 13:35:05","5","168","6","27"
"3496","2017-02-06 13:35:09","5","168","6.5","34"
"3497","2017-02-06 13:35:13","5","168","7","9"
"3498","2017-02-06 13:35:17","5","168","7.5","4"
"3499","2017-02-06 13:35:21","5","168","8","2"
"3500","2017-02-06 13:35:31","5","168","8.5","1"
"3501","2017-02-06 13:35:34","5","168","9","1"
"3502","2017-02-06 13:38:18","5","168","10.5","1"
"3503","2017-02-06 13:40:58","5","180","5","5"
"3504","2017-02-06 13:41:02","5","180","5.5","8"
"3505","2017-02-06 13:41:05","5","180","6","8"
"3506","2017-02-06 13:41:08","5","180","6.5","6"
"3507","2017-02-06 13:41:13","5","180","7","3"
"3508","2017-02-06 13:41:15","5","180","7.5","14"
"3509","2017-02-06 13:41:18","5","180","8","3"
"3510","2017-02-06 13:41:21","5","180","11.5","1"
"3511","2017-02-06 13:41:45","5","177","5.5","4"
"3512","2017-02-06 13:41:47","5","177","6","3"
"3513","2017-02-06 13:44:15","5","177","6.5","3"
"3514","2017-02-06 13:45:40","5","212","4","5"
"3515","2017-02-06 13:45:55","5","212","4.5","10"
"3516","2017-02-06 13:46:14","5","212","5","15"
"3517","2017-02-06 13:46:24","5","212","5.5","11"
"3518","2017-02-06 13:46:27","5","212","6","1"
"3519","2017-02-06 13:46:29","5","212","6.5","1"
"3520","2017-02-06 13:46:32","5","212","7","1"
"3521","2017-02-06 13:48:56","5","192","7","1"
"3522","2017-02-06 13:49:57","5","165","5.5","1"
"3523","2017-02-06 13:49:59","5","165","6","1"
"3524","2017-02-06 13:50:47","5","181","8","1"
"3525","2017-02-06 13:50:50","5","181","8.5","1"
"3526","2017-02-06 13:50:53","5","181","9","4"
"3527","2017-02-06 13:50:56","5","181","10.5","1"
"3528","2017-02-06 13:51:00","","181","15","1"
"3529","2017-02-06 14:00:16","5","181","15","1"
"3532","2017-02-07 10:07:00","2","179","3.5","7"
"3533","2017-02-07 10:07:23","2","179","4","15"
"3534","2017-02-07 10:09:24","2","179","4.5","8"
"3535","2017-02-07 10:09:32","2","179","5","2"
"3536","2017-02-07 10:09:35","2","179","5.5","1"
"3537","2017-02-07 10:09:37","2","179","6","4"
"3538","2017-02-07 10:09:40","2","179","6.5","3"
"3539","2017-02-07 10:09:43","2","179","7","3"
"3540","2017-02-07 10:09:45","2","179","7.5","2"
"3541","2017-02-07 10:09:47","2","179","8","1"
"3542","2017-02-07 10:12:35","2","203","6.5","1"
"3543","2017-02-07 10:12:46","2","203","7","2"
"3544","2017-02-07 10:12:48","2","203","8","1"
"3545","2017-02-07 10:14:08","2","163","6.5","1"
"3546","2017-02-07 10:15:47","2","163","7","1"
"3547","2017-02-07 10:16:03","2","163","7.5","2"
"3548","2017-02-07 10:16:06","2","163","8","3"
"3549","2017-02-07 10:16:07","2","163","8.5","1"
"3550","2017-02-07 10:16:09","2","163","9","3"
"3551","2017-02-07 10:18:01","2","168","6","2"
"3552","2017-02-07 10:18:48","2","180","3.5","2"
"3553","2017-02-07 10:19:08","2","180","4","3"
"3554","2017-02-07 10:19:10","2","180","4.5","4"
"3555","2017-02-07 10:19:12","2","180","5","11"
"3556","2017-02-07 10:19:13","2","180","5.5","5"
"3557","2017-02-07 10:19:16","2","180","6","3"
"3558","2017-02-07 10:19:17","2","180","6.5","6"
"3559","2017-02-07 10:19:20","2","180","7.5","1"
"3560","2017-02-07 10:19:22","2","180","8","2"
"3561","2017-02-07 10:19:24","2","180","8.5","3"
"3562","2017-02-07 10:19:26","2","180","9","4"
"3563","2017-02-07 10:19:27","2","180","9.5","3"
"3564","2017-02-07 10:19:29","2","180","10","2"
"3565","2017-02-07 10:19:33","2","180","10.5","1"
"3566","2017-02-07 10:19:34","2","180","11","2"
"3567","2017-02-07 10:19:44","2","180","11.5","2"
"3568","2017-02-07 10:22:55","2","177","3.5","1"
"3569","2017-02-07 10:23:11","2","177","4","5"
"3570","2017-02-07 10:23:12","2","177","4.5","3"
"3571","2017-02-07 10:23:15","2","177","5","5"
"3572","2017-02-07 10:23:16","2","177","5.5","3"
"3573","2017-02-07 10:23:18","2","177","6","2"
"3574","2017-02-07 10:25:18","2","212","4","2"
"3575","2017-02-07 10:25:33","2","212","4.5","7"
"3576","2017-02-07 10:25:36","2","212","5","12"
"3577","2017-02-07 10:25:40","2","212","5.5","4"
"3578","2017-02-07 10:25:42","2","181","8.5","1"
"3579","2017-02-07 10:25:45","2","181","12","1"
"3580","2017-02-07 10:27:43","2","181","15","1"
"3581","2017-02-07 10:27:47","2","181","18","1"
"3582","2017-02-07 10:27:49","2","181","19","1"
"3583","2017-02-07 10:27:52","2","181","25","1"
"3584","2017-02-07 10:32:18","3","179","4","11"
"3585","2017-02-07 10:32:28","3","179","4.5","17"
"3586","2017-02-07 10:32:31","3","179","5","21"
"3587","2017-02-07 10:32:32","3","179","5.5","2"
"3588","2017-02-07 10:32:34","3","179","6","2"
"3589","2017-02-07 10:32:36","3","179","6.5","6"
"3590","2017-02-07 10:32:39","3","179","7","2"
"3591","2017-02-07 10:32:41","3","179","7.5","3"
"3592","2017-02-07 10:32:43","3","179","8.5","1"
"3593","2017-02-07 10:34:34","2","203","9.5","1"
"3594","2017-02-07 10:34:44","2","203","10","2"
"3595","2017-02-07 10:35:52","2","176","3.5","5"
"3596","2017-02-07 10:36:06","2","176","4","5"
"3597","2017-02-07 10:36:08","2","176","4.5","4"
"3598","2017-02-07 10:36:10","2","176","5","2"
"3599","2017-02-07 10:38:30","2","168","4.5","12"
"3600","2017-02-07 10:38:43","2","168","5","25"
"3601","2017-02-07 10:38:44","2","168","5.5","10"
"3602","2017-02-07 10:38:46","2","168","6","3"
"3603","2017-02-07 10:38:47","2","168","6.5","1"
"3604","2017-02-07 10:38:50","2","168","7.5","5"
"3605","2017-02-07 10:38:53","2","168","8","6"
"3606","2017-02-07 10:38:55","2","168","8.5","4"
"3607","2017-02-07 10:38:57","2","168","9","9"
"3608","2017-02-07 10:38:59","2","168","9.5","2"
"3609","2017-02-07 10:39:01","2","168","10","2"
"3610","2017-02-07 10:39:03","2","168","12","1"
"3611","2017-02-07 10:39:04","2","168","12.5","1"
"3612","2017-02-07 10:39:20","2","168","13.5","1"
"3613","2017-02-07 10:39:22","2","168","14","1"
"3614","2017-02-07 10:39:24","2","168","14.5","1"
"3615","2017-02-07 10:39:26","2","168","15","1"
"3616","2017-02-07 10:39:37","2","168","16","1"
"3617","2017-02-07 10:42:41","2","180","4.5","6"
"3618","2017-02-07 10:42:47","2","180","5","3"
"3619","2017-02-07 10:42:49","2","180","5.5","3"
"3620","2017-02-07 10:42:51","2","180","6","1"
"3621","2017-02-07 10:42:52","2","180","6.5","6"
"3622","2017-02-07 10:42:54","2","180","8","1"
"3623","2017-02-07 10:42:56","2","180","9","5"
"3624","2017-02-07 10:42:59","2","180","10","1"
"3625","2017-02-07 10:43:00","2","180","11","2"
"3626","2017-02-07 10:43:02","2","180","12","1"
"3627","2017-02-07 10:43:21","2","180","15","2"
"3628","2017-02-07 10:43:24","2","180","18","1"
"3629","2017-02-07 10:45:58","2","177","4.5","9"
"3630","2017-02-07 10:46:05","2","177","5","14"
"3631","2017-02-07 10:46:07","2","177","5.5","10"
"3632","2017-02-07 10:46:09","2","177","6","2"
"3633","2017-02-07 10:46:10","2","177","6.5","7"
"3634","2017-02-07 10:46:12","2","177","7.5","1"
"3635","2017-02-07 10:47:58","2","212","4.5","9"
"3636","2017-02-07 10:48:18","2","212","5","28"
"3637","2017-02-07 10:48:21","2","212","5.5","17"
"3638","2017-02-07 10:48:25","2","212","6","4"
"3639","2017-02-07 10:48:26","2","212","6.5","1"
"3640","2017-02-07 10:49:44","2","193","7","1"
"3641","2017-02-07 10:49:53","2","193","7.5","1"
"3642","2017-02-07 10:51:17","2","181","15","3"
"3643","2017-02-07 10:51:25","2","181","16","1"
"3644","2017-02-07 10:51:27","2","181","18","2"
"3645","2017-02-07 10:51:29","2","181","20","1"
"3646","2017-02-07 10:51:30","2","181","25","1"
"3647","2017-02-07 10:51:32","2","181","38","1"
"3648","2017-02-07 10:56:13","10","179","4.5","4"
"3649","2017-02-07 10:56:22","10","179","5","2"
"3650","2017-02-07 10:56:24","10","179","5.5","2"
"3651","2017-02-07 10:56:25","10","179","6","2"
"3652","2017-02-07 10:56:28","10","179","7","1"
"3653","2017-02-07 10:56:30","10","179","8","1"
"3654","2017-02-07 10:56:32","10","179","8.5","1"
"3655","2017-02-07 10:58:22","10","163","11.5","1"
"3656","2017-02-07 10:59:25","10","168","5.5","4"
"3657","2017-02-07 10:59:35","10","168","6","5"
"3658","2017-02-07 10:59:37","10","168","6.5","3"
"3659","2017-02-07 10:59:39","10","168","7","2"
"3660","2017-02-07 10:59:41","10","168","7.5","1"
"3661","2017-02-07 10:59:44","10","168","10.5","1"
"3662","2017-02-07 10:59:45","10","168","11.5","1"
"3663","2017-02-07 10:59:47","10","180","5.5","3"
"3664","2017-02-07 11:02:20","10","180","6","2"
"3665","2017-02-07 11:02:22","10","180","6.5","2"
"3666","2017-02-07 11:02:25","10","180","7.5","5"
"3667","2017-02-07 11:02:28","10","180","10.5","1"
"3668","2017-02-07 11:02:29","10","180","12","1"
"3669","2017-02-07 11:02:32","10","180","13.5","1"
"3670","2017-02-07 11:02:34","10","180","15","1"
"3671","2017-02-07 11:02:46","10","177","4","3"
"3672","2017-02-07 11:05:29","10","177","4.5","1"
"3673","2017-02-07 11:05:33","10","177","5","3"
"3674","2017-02-07 11:05:36","10","177","5.5","2"
"3675","2017-02-07 11:07:31","10","192","7.5","1"
"3676","2017-02-07 11:07:43","10","192","8","1"
"3677","2017-02-07 11:07:44","10","192","8.5","1"
"3678","2017-02-07 11:07:46","","209","7.5","1"
"3679","2017-02-07 11:15:08","8","163","7","4"
"3680","2017-02-07 11:15:19","8","163","7.5","1"
"3681","2017-02-07 11:15:21","8","163","8","5"
"3682","2017-02-07 11:15:22","8","163","8.5","1"
"3683","2017-02-07 11:15:24","8","163","9","1"
"3684","2017-02-07 11:15:27","8","163","10","4"
"3685","2017-02-07 11:15:28","8","163","11","1"
"3686","2017-02-07 11:17:39","8","180","5.5","4"
"3687","2017-02-07 11:17:49","8","180","6","3"
"3688","2017-02-07 11:17:51","8","180","6.5","2"
"3689","2017-02-07 11:17:52","8","180","7","1"
"3690","2017-02-07 11:17:54","8","180","7.5","4"
"3691","2017-02-07 11:17:56","8","180","8","1"
"3692","2017-02-07 11:17:59","8","180","9","1"
"3693","2017-02-07 11:18:01","8","180","10","1"
"3694","2017-02-07 11:18:03","8","180","12.5","1"
"3695","2017-02-07 11:18:06","8","180","14","1"
"3696","2017-02-07 11:18:44","8","180","15","2"
"3697","2017-02-07 11:21:20","8","177","4","6"
"3698","2017-02-07 11:21:27","8","177","4.5","6"
"3699","2017-02-07 11:21:29","8","177","5","4"
"3700","2017-02-07 11:21:31","8","177","5.5","3"
"3701","2017-02-07 11:21:32","8","177","6","1"
"3702","2017-02-07 11:21:34","8","177","6.5","1"
"3703","2017-02-07 11:23:03","8","212","5","3"
"3704","2017-02-07 11:23:15","8","212","5.5","5"
"3705","2017-02-07 11:23:18","8","212","6","1"
"3706","2017-02-07 11:23:18","8","212","6.5","2"
"3707","2017-02-07 11:24:17","8","192","9.5","1"
"3708","2017-02-07 11:36:56","8","179","4.5","1"
"3709","2017-02-07 11:37:06","8","179","5","13"
"3710","2017-02-07 11:37:12","8","179","5.5","4"
"3711","2017-02-07 11:37:14","8","179","6","2"
"3712","2017-02-07 11:37:16","8","179","6.5","2"
"3713","2017-02-07 11:37:19","8","179","7.5","4"
"3714","2017-02-07 11:37:23","8","179","8","2"
"3715","2017-02-07 11:37:24","8","179","8.5","1"
"3716","2017-02-07 11:37:27","8","179","9","1"
"3717","2017-02-07 11:41:37","9","179","5.5","2"
"3718","2017-02-07 11:41:47","9","179","6","3"
"3719","2017-02-07 11:41:49","9","179","6.5","2"
"3720","2017-02-07 11:41:52","9","179","7.5","1"
"3721","2017-02-07 11:44:23","9","163","6.5","1"
"3722","2017-02-07 11:44:36","9","163","7","1"
"3723","2017-02-07 11:44:38","9","163","10","1"
"3724","2017-02-07 11:44:40","9","163","10.5","4"
"3725","2017-02-07 11:46:54","9","180","7.5","2"
"3726","2017-02-07 11:46:59","9","180","8","3"
"3727","2017-02-07 11:47:00","9","180","8.5","1"
